size=50, negative=5, samples=200.0M, alpha=0.025
1281	-0.000246 -0.005671 -0.000176 -0.004192 -0.001297 -0.000374 -0.007748 -0.000931 0.00754 0.001681 0.008218 0.004654 0.009255 -0.000252 -0.002932 -0.006062 -0.005786 -0.005571 0.00463 0.008856 0.00907 -0.004475 -0.004399 -0.004198 -0.009306 -0.002154 -0.009371 0.006823 -0.005272 -0.002844 -0.00744 0.002361 0.008485 0.006524 -0.007387 0.009457 -0.003614 -0.002551 0.007754 -0.000377 -0.002707 -0.004803 -0.003045 -0.001196 -0.005603 0.002155 -0.002737 -0.009202 -0.004892 0.001825
1067	0.006535 -0.002368 0.004531 0.007989 0.004484 0.008754 -0.007593 0.005749 -0.002893 -0.009343 0.004918 0.006793 0.001883 -0.005493 -0.009574 -0.004179 0.00419 -0.004799 -0.001486 0.009578 -0.004479 -0.00442 0.00214 0.002933 -0.001878 -0.003733 0.002224 0.00806 -0.00599 -0.007079 0.003886 -0.003101 -0.001044 0.009518 0.000727 -0.003771 -0.002619 -0.008284 -0.00532 -0.009446 -0.003189 0.005787 0.00167 0.004777 0.006005 -0.009183 0.000364 0.000281 -0.004539 0.004626
750	0.011637 -0.520653 0.616901 -0.571564 -0.460835 -0.123903 -0.427871 0.361767 0.057442 -1.026931 0.086864 -0.022924 -0.891422 -0.009241 -0.082381 0.809025 0.63918 -0.085528 -0.317664 0.486846 0.089239 0.03869 -0.385544 -0.510953 -0.163227 -0.009959 0.706412 0.216656 -0.316882 -0.547854 -0.464335 -1.173445 0.150251 -1.288396 -0.245914 -0.021874 1.58604 0.472348 0.412316 0.613001 -0.285247 0.168603 -0.966263 -0.251241 0.658404 0.257487 -0.506305 -1.010458 -0.965465 0.205074
86	-0.001382 0.007001 0.00251 0.004125 0.001688 -0.008322 -0.000301 0.007719 0.002253 0.003637 -0.00376 0.0009 -0.00296 0.002321 0.007197 0.004399 -0.006457 -0.003514 0.000248 -0.009207 -0.007555 0.005473 0.000664 -0.001587 0.009531 0.00377 0.004242 -0.007631 0.002744 0.004989 0.006069 0.006853 -0.000673 0.002901 -0.000457 0.002789 -0.009534 -0.007728 0.003132 0.000355 -0.008415 -0.001729 -0.007578 0.009101 0.007782 0.005015 0.009062 -0.009097 0.00823 0.005479
122	0.000825 0.004205 -0.002477 -0.001544 -0.002915 -0.004607 -1e-06 -0.009903 -0.001713 0.008354 0.006641 -0.002817 0.007051 0.002415 -0.004975 -0.004968 -0.008417 -0.009951 0.00649 0.006278 -0.008289 0.006531 -0.006916 0.007844 -0.006536 0.002931 0.002993 0.000516 0.004943 0.005758 0.006391 -0.004788 0.000389 0.002909 0.005639 0.000526 0.00704 0.005412 -0.001549 0.000519 -0.006752 0.002755 0.005427 -0.004331 0.001155 -0.001464 0.009777 0.007414 0.00394 -0.009928
1196	-0.000204 -0.009717 0.007058 0.001028 0.009747 0.007835 0.002786 -0.007815 -0.003141 0.001217 -0.004994 0.005476 0.003006 -0.001631 -0.008382 -0.003632 -0.008385 0.001619 -0.001854 0.001618 -0.008169 0.000756 -0.008835 0.009494 6.6e-05 -0.005302 -0.003736 -0.006005 -0.008327 -0.002161 -0.007606 0.007275 0.002331 -0.00421 0.00252 0.006694 -0.004873 -0.009975 -0.006696 -0.005999 0.005568 -0.005845 -0.007185 0.000155 -0.002909 -0.008522 -0.009822 0.001154 -0.001909 -0.00448
1435	0.007349 0.002949 -0.000904 -0.009973 -0.009939 0.005487 0.005018 0.002928 0.009126 0.000212 0.008275 -0.00378 0.007882 -0.002099 0.004359 -0.004566 -0.005965 -0.000138 -0.003475 -0.005999 0.005081 0.009521 0.000171 0.009192 0.009831 0.002805 0.009179 0.007567 0.002959 -0.003069 0.006615 0.002659 -0.005927 0.005703 -0.007936 -0.001193 -0.009948 -0.006233 -0.009025 0.008512 0.000537 0.00901 -0.009998 -0.00941 -0.00289 0.00472 0.004809 -0.002686 -0.004 0.004225
1134	0.007151 0.001362 -0.005953 -0.008825 -0.0077 0.006943 0.005071 0.005677 0.00785 0.000202 0.004445 0.005558 0.009721 0.007301 0.004745 0.006187 0.004791 -0.004668 -0.003196 0.004446 -0.00811 -0.003849 -0.002062 -0.006202 0.006766 0.003397 -0.003077 -0.005189 0.002406 -0.008525 0.001781 -0.004867 -0.002692 -0.008924 0.007123 0.009845 -0.007866 0.005619 -0.007875 -0.001978 0.002754 -0.00891 -0.002473 0.00141 -0.004595 -0.006699 -0.00587 0.001916 -0.006696 -0.005813
564	-0.00796 0.007311 -0.004653 0.009104 0.002943 0.008176 -0.008866 0.006378 0.007584 -0.005475 -0.008975 -0.003968 -0.001929 -0.006834 -0.005702 -0.00663 -0.007526 0.002129 -0.007083 0.003973 -0.002291 0.002884 -0.007684 -0.003052 0.002311 -0.006318 0.003299 -0.005503 -0.008096 0.003782 0.005059 0.00707 -0.003079 0.008026 -0.006449 0.009267 0.006538 -0.002375 0.004511 0.00254 0.007425 -0.005458 0.001338 -0.003399 -0.003021 -0.00995 -0.002727 -0.000102 0.007952 -0.002337
1124	0.003714 0.006355 0.006333 -0.005711 0.001624 0.004523 0.008084 0.000257 -0.006334 0.005442 -0.00262 -0.006403 -0.002764 -0.005376 -0.004878 0.002648 0.00752 0.001628 -0.002524 0.003928 -0.005109 -0.009012 -0.003883 0.00652 -0.006615 0.006696 0.005835 -0.004294 9.1e-05 -0.006987 -0.001512 -0.005021 0.001053 0.004947 0.003293 0.006854 -0.000376 0.007003 -0.00854 -0.005371 0.006021 -0.006858 0.008982 0.009448 0.003346 -0.006093 -0.006164 -0.003339 -0.002681 0.002608
185	-0.002343 0.002003 -0.009948 -0.001548 0.001735 0.004891 0.006708 0.00574 -0.004907 0.003427 -0.009291 -0.001696 -0.000688 0.008151 -0.00622 0.004659 -0.005594 0.005585 0.001628 -0.00215 0.001862 0.008099 0.008292 0.001579 -0.006569 -0.008074 0.004069 -0.007854 -0.006703 0.007878 -0.006495 0.001485 -0.006137 0.009053 0.002783 0.002051 -0.003167 0.009061 0.004784 0.00825 -0.008888 0.003572 0.001786 0.008661 -0.00178 0.001617 0.008954 0.002746 0.003867 0.005061
83	0.003683 0.006676 -0.002644 -0.004919 0.000851 0.005124 0.006643 -0.008169 0.000413 -0.003829 -0.007539 -0.008484 -0.001123 -0.003257 0.000524 0.006802 -0.00472 -0.002966 -0.002759 -0.008248 0.008345 0.008379 -0.006968 4e-06 -0.006148 0.000808 -0.009061 -0.004625 -0.004761 -0.0043 -0.002733 -0.007509 0.006732 0.008364 -0.000969 0.007068 0.006382 0.007822 -0.000366 0.003101 -0.000317 0.007684 -0.005921 -0.005035 -9.3e-05 0.007235 -0.006858 -0.004607 -0.005032 0.006034
150	0.008263 -0.003411 -0.006185 -0.007609 -0.001204 -0.006127 0.0045 -0.008953 -0.008394 0.002193 -0.002871 0.009605 -0.003204 0.001533 -0.002434 0.00831 0.008577 -0.004998 0.001806 0.000712 0.003593 0.007592 -0.006048 0.001051 -0.007939 -0.007893 -0.002446 -0.002539 4.5e-05 -0.001745 0.007814 -0.006984 0.008581 -0.005881 0.004602 0.004073 0.005032 0.000987 0.005936 -0.000242 -0.008793 0.006496 0.00791 0.004196 -2.1e-05 -0.009294 -0.002886 -0.008352 -0.001921 -0.006534
903	0.004809 -0.004297 -0.002034 0.009835 0.002868 -0.006739 0.004306 -0.003121 0.001298 0.00257 0.003446 -0.009405 0.004908 0.002741 0.002161 0.000916 -0.001101 -0.009887 -0.004375 -0.009385 0.00212 -0.000156 -0.006133 0.007339 0.002694 0.00331 -0.001178 0.007939 -0.007139 -0.00529 0.005931 -0.003899 -0.00561 -0.007461 0.005252 -0.000672 -0.003866 -0.009472 0.000932 -0.000148 -0.000397 0.009304 -0.006197 0.007855 -0.004924 0.006483 0.008437 0.003562 0.005575 -0.006482
1074	-0.009273 0.001146 -0.002996 0.008855 -0.006747 0.002296 0.000274 0.005974 -0.007212 0.003271 0.004266 -0.001417 0.007748 0.000626 0.007451 -0.006915 0.000916 0.002534 0.000639 0.006997 0.00538 -0.002539 -0.00692 -0.003869 -0.007531 -0.003745 0.00744 0.009868 -0.001561 0.00726 0.00794 0.001811 0.000569 0.00315 0.006794 -0.005396 0.009943 0.00048 0.009109 -0.000128 0.002809 -0.008311 0.006643 -0.001593 -0.003245 -0.008792 0.00205 0.006296 -0.001709 0.002703
1176	0.002088 0.004738 0.004888 -1e-05 0.006808 0.004319 -0.008273 -0.004777 -0.003531 -0.002666 0.009252 0.001809 -0.008174 0.004066 -0.007707 -0.00067 0.009873 -0.002509 -0.002016 0.00838 0.000506 0.001777 -0.009893 -0.004624 -0.004066 0.00576 -0.000574 -0.003317 -0.009666 0.00311 -0.001999 -0.000941 -0.003115 0.004016 0.001571 0.006415 -0.003238 -0.008099 -0.007599 0.003897 -0.003514 0.000522 -0.000141 -0.006099 0.007493 -0.00535 -0.007891 -0.009887 0.002044 -0.000658
1234	-0.000449 0.007212 -0.003022 -0.007128 0.001754 -0.006856 0.003957 -0.005403 0.00561 0.001763 -0.008966 -0.007402 -0.009191 0.009606 -0.002894 -0.002881 0.002351 -0.000881 0.007304 -0.002449 -0.009195 0.008061 -0.002159 0.003602 -0.001382 -0.00255 0.000627 -0.005874 -0.001571 -0.007034 0.003544 -0.006016 0.009222 -0.005478 -0.007236 0.006853 0.002168 -0.003274 0.008294 -0.003081 0.007286 -0.00267 -0.008735 0.009082 0.0034 -0.000517 0.003388 0.003487 -0.009864 -0.006567
938	0.005485 -0.000946 -0.004934 0.008478 0.000316 -0.006853 0.009615 0.006009 0.001856 0.002073 -0.009981 -0.004912 -0.005391 0.004785 -0.00053 0.008251 0.005651 0.001701 0.009988 -0.006783 0.005026 -0.008725 0.006767 0.004894 0.001473 0.007085 -0.00473 0.006157 0.007577 0.005566 -0.001522 -0.000993 0.003793 -0.00977 0.007707 0.001633 -0.001004 0.001436 -0.005536 -0.000259 0.00484 0.0066 -0.005315 0.003094 0.000268 -0.001136 0.001335 0.006891 0.000665 -0.00062
1322	0.008248 -0.004478 -0.001616 -0.00617 0.001649 0.004063 -0.006493 -0.009877 -0.005031 0.003573 0.008124 0.001879 0.009829 0.000617 -0.006067 -0.007456 -0.004931 0.006007 0.008012 -0.002623 -0.004567 0.00119 0.000959 -0.003297 0.004666 -0.004509 0.009374 -0.00862 -0.005954 -0.002618 -0.009311 -0.006767 0.005619 6e-06 0.007323 0.007499 -0.00809 -0.005183 -0.008279 0.00721 0.000881 -0.001394 -0.005481 -0.009889 -0.001475 -0.000926 -0.003226 0.000823 -0.002941 0.009373
1285	-0.006893 -0.003478 -0.008814 0.001639 0.008805 0.006009 0.005385 0.002951 -0.001487 0.00602 -0.001637 0.009779 -0.004158 -0.003621 -0.003048 0.005564 0.004023 -0.001684 -0.001035 0.009867 0.002266 -0.008547 -0.006345 -0.005723 -0.002353 0.005867 0.007674 0.007839 0.007249 -0.006189 -0.001314 -0.006185 0.005024 -0.005825 -0.006628 -0.004107 0.009047 -0.006181 0.005982 0.001936 -0.007941 0.002169 -0.001419 -0.00171 -0.004746 0.0073 0.009633 0.007771 0.008514 0.004248
862	-0.005371 -0.006324 0.005969 -0.003231 0.008769 0.002351 0.006156 -0.000937 -0.005528 0.003449 -0.008126 0.000598 0.000152 -0.003323 -0.004459 -0.001204 -0.00742 0.004778 0.00642 0.000466 -0.001588 0.004758 -0.00922 -0.002472 0.009114 -0.006556 -0.002115 0.007587 0.000182 -0.007488 0.002247 -0.004241 -0.008484 -0.008687 -0.001729 0.009493 -0.009847 -0.003369 0.001994 -0.001638 0.009703 0.004496 -0.008072 0.001006 -0.008752 -0.002863 -0.002925 -0.008631 -0.009062 0.009255
1051	-0.003914 -0.007757 -0.002788 -0.007523 -0.005135 0.005438 0.002492 0.002114 -0.004563 0.006595 0.009086 1.6e-05 -0.002768 0.006644 0.007058 0.001382 0.004056 0.007513 -0.009758 0.003164 -0.008585 -0.004365 -0.005836 -0.003429 -0.009209 0.002728 -0.002151 0.004314 -0.001873 0.001581 0.003895 -0.006124 -0.001093 0.005902 -0.004935 0.008009 0.003537 -0.002287 -0.001681 0.003519 -0.002024 -0.00096 0.009469 0.000932 -0.003576 0.001925 0.004265 -0.00338 -0.002891 4.6e-05
1461	-0.003169 0.003987 -0.000207 0.003802 0.006586 -0.009557 0.006195 -0.000908 -0.004559 0.007826 0.007057 0.004822 -0.005844 -0.008959 -0.005911 0.000988 -0.00625 0.00667 0.009781 -0.006723 -0.008556 -0.008611 -0.005739 -0.003842 0.003319 0.004348 -0.001038 0.005004 -0.000213 0.002797 -0.004993 -0.001672 -0.002569 0.005145 0.005382 0.006441 -0.00776 0.005494 -0.008118 0.001647 0.006481 -0.000295 0.006371 -0.006216 -0.001453 0.001603 0.002297 -0.006495 -0.008405 0.005148
