size=50, nhead=5, nlayer=2, dropout=0.1, sample_depth=6, sample_width=128, nepoch=100, nbatch=32, batch_size=512, attributed=False, supervised=False
131	-0.122479305 -1.3349437 0.024187513 -0.11136535 -0.22082868 0.040056743 -0.18591362 -0.9617127 -0.4776575 -0.1911397 0.0067554116 0.01695834 -0.19695579 0.9607258 -1.3521366 -0.0056175087 -0.6198672 0.3163196 -0.017315587 -1.241025 -0.2896689 -0.061356295 -0.21098877 0.3549914 0.17781703 0.08344134 0.3094317 0.37147427 0.036069747 -0.03669914 -0.42996755 -0.14958365 -0.29431003 -0.05587276 -0.22386912 1.0517503 0.03197884 -1.2628819 -0.095738806 0.1980642 -1.2657435 -0.06683602 0.689229 0.1451112 -0.34641063 -0.06861389 0.36036116 -0.013126779 1.2147502 0.53056467
355	-0.49825862 -0.014930129 0.026588 -0.05140511 0.11347221 -0.26832134 0.3430072 -0.1300673 -0.09240377 -0.05177881 -0.0685523 -0.05977927 0.19417523 0.02601849 -0.055373207 -0.07807321 0.04011705 0.11436696 0.046903014 0.044148345 0.3526996 -0.11714819 0.017536804 -0.2703152 0.16285545 0.020624291 -0.10607906 0.016066179 -0.055176772 0.051062047 0.010477789 0.10676134 -0.089325406 -0.009059405 0.015598912 -0.00023685768 -0.03407766 -0.11501073 -0.09817568 -0.62382597 -0.036802836 -0.07020027 -0.18163386 0.23368333 0.26978195 -0.14536417 0.16427122 -0.022625506 -0.057035428 -0.24799088
246	0.060419187 -0.7088793 0.04247841 -0.043738164 -0.10008572 0.28307894 0.33283818 -0.68096566 -0.21420291 -0.1202146 0.009355256 0.010568917 -0.390058 0.7177763 -0.67029816 0.0066942163 -0.6270875 0.16496761 -0.013857659 -0.7646034 0.074375205 0.1312023 -0.035829496 0.6618984 0.2906449 0.051033016 0.15597421 0.14688644 0.0010184757 0.27295265 -0.651386 -0.29018536 -0.13943802 -0.03604313 -0.034279156 0.7415871 0.023468075 -0.6929879 -0.007068827 0.067307755 -0.66805327 -0.5667571 0.70298225 -0.3606229 0.03581036 -0.0899653 -0.43447793 -0.069912195 0.7405351 0.55295956
55	-0.5627213 -0.27992424 -0.3158052 -0.67909056 -0.399821 0.40980217 0.5280709 -0.2950334 -0.18234593 -0.14846386 -0.010370048 -0.020031914 0.015007749 0.51141113 -0.24976313 -0.006215942 0.8275881 -0.08941861 -0.0040765256 0.055624764 -1.1186438 0.29906085 -2.7295656 -0.4423996 0.48999378 0.0515813 0.4357602 0.10079323 0.0010621436 -0.4589413 0.1356917 0.10089959 -0.16169117 -0.0743248 -0.13098781 -0.24498947 0.023361413 -0.17212488 -0.13941608 0.22274771 -0.23267087 -0.65833944 -0.061137304 -0.08416973 -1.2565563 0.90575886 0.0010464042 -0.20310959 -0.10351648 -0.8321871
205	0.030992039 -0.9278565 0.029933665 -0.15657698 -0.14295878 0.2784187 0.18021591 -0.8610333 -0.3505141 -0.17755759 0.029060952 0.037571646 -0.26617992 0.9195097 -0.89974296 0.037104424 -0.75610983 0.23629402 -0.031845167 -0.9235194 0.040680688 -0.06332595 -0.11796115 0.72813404 0.31844598 0.033277784 0.21005985 0.18488829 0.009295974 0.1784111 -0.79693896 -0.31406945 -0.18869069 -0.052576207 -0.14636725 0.9479579 0.019747559 -0.9258732 0.00058938377 0.088112205 -0.8767437 -0.5484105 0.88476443 -0.2660459 0.08880909 0.007896144 -0.31687525 -0.019082587 0.96503925 0.6424186
584	-0.25327116 -0.13333489 0.102617204 0.053083956 0.10454807 -0.26506504 0.25652298 -0.12174623 -0.12580502 -0.05858457 -0.017593065 -0.04208954 -0.048154697 0.034506045 -0.13602258 -0.05306348 0.10007975 0.07876528 0.06005787 -0.08215314 0.1772899 -0.05025255 0.27202058 -0.2205587 0.100412324 0.030101577 -0.095525816 0.07585217 -0.03533282 0.13892868 0.16241121 0.1409046 -0.059528057 -0.032537144 0.0078433715 0.09012847 -0.03139536 -0.1867023 0.009919323 -0.24246453 -0.09677799 -0.08720762 -0.18887284 0.08254009 0.21312284 -0.29560223 0.08555481 0.0023549823 0.078364655 -0.11290113
560	0.20707193 -0.16657579 0.0020482019 0.035935547 -0.006188666 0.05016382 -0.25457755 -0.008055453 -0.07609525 -0.054246098 -0.053924926 -0.026988102 0.24814722 0.098252125 -0.19687408 -0.057278357 -0.09860226 0.054659482 0.05512869 -0.10153809 0.116033226 -0.19975688 0.20913026 0.07277261 -0.2779749 0.04885175 0.05882189 0.08209018 -0.024693372 -0.1362113 -0.104695424 -0.11637642 -0.02958722 -0.048404343 0.012776883 0.097109355 -0.06142184 -0.16673374 0.06596103 -0.045844063 -0.19102484 0.12601493 0.12072557 0.16087165 0.21444258 0.08793819 0.13946226 -0.06880853 0.13487902 0.11891774
397	-0.04862206 -0.8237515 -0.01779778 -1.6077756 -1.5764881 0.16419116 -0.10101225 -0.43910956 -0.33043772 -0.085380584 0.16299835 0.17065464 0.08232005 0.7877498 -0.76278937 0.13436894 -0.49011004 0.19683191 -0.14750814 -0.71742547 -0.30264992 0.0010383613 -0.34330443 0.5287833 0.08452532 0.06538705 1.5184679 0.36777896 0.27266836 -0.10366303 -0.59527904 -0.16951737 -0.2407138 -0.05246582 -1.3782567 0.67360824 0.14553742 -0.7342031 -0.21655637 -0.09608416 -0.9066769 -0.20966974 0.774002 -0.07026286 -0.18119143 0.048768476 0.09512755 -0.056094516 0.810757 0.5620482
128	-0.29756564 -0.26462513 0.043918025 -0.21175595 -0.25411493 0.33907795 0.3606522 -0.5050518 -0.046300933 -0.13155466 0.012360095 0.017485358 -0.5268628 0.48601902 -0.21693227 -0.020764563 -0.3179142 0.026901392 -0.034355965 -0.3715621 -0.5502981 0.19185075 -1.0159032 0.31501156 0.79785603 0.034934092 0.1711441 0.110480495 0.008927925 0.082806095 -0.33481514 -0.15822916 -0.117074735 -0.050104957 -0.15848711 0.4287323 0.017672705 -0.22869492 -0.07440019 0.325871 -0.27346224 -0.5924449 0.30807614 -0.34486118 -0.5475027 0.1902472 -0.29481256 -0.12188505 0.3581818 0.032181803
369	-0.04443819 -1.5935134 -0.23267598 -0.12348819 -0.15987563 -0.13810961 0.44850543 -1.3092575 -0.5532743 -0.1434127 0.002401392 0.009814312 -0.40682855 1.126729 -1.7045975 0.00786577 -0.29702216 0.2908383 -0.010508623 -1.3926102 0.117973626 0.21330771 0.18431017 0.20227127 -0.030819848 0.031475715 0.23303257 0.2868549 0.013626453 0.54266906 -0.296201 -0.032624986 -0.26601252 -0.032025296 -0.13263626 1.1937529 0.02326845 -1.6446258 -0.031576447 -0.14031874 -1.5832789 -0.31090254 0.44082466 0.05745296 -0.06675213 -0.2805363 -0.070184834 0.044191986 1.1372007 0.29731822
430	0.3336311 -0.21148981 -0.685151 -0.021416027 -0.04361339 0.14675903 0.507272 -0.3841627 -0.0831569 -0.07151139 -0.008350052 -0.009293234 -0.61299604 0.3989092 -0.24212264 -0.032694988 -0.3827906 0.12043999 -0.0106965825 -0.34295303 0.10334014 0.83624095 0.116130486 0.4906442 0.094575144 0.044521924 0.0614305 0.06883886 -0.018934458 0.55376035 -0.42443708 -0.2980507 -0.094663575 -0.029231906 -0.07286319 0.4471861 -0.0037939008 -0.23688115 0.040975586 0.12079294 -0.19748949 -0.48198488 0.42896625 -0.4285722 -0.060484298 -0.14942826 -0.5758996 -0.083287515 0.32670647 0.37154785
558	0.06515759 -1.6006844 0.11951114 -0.20719449 -0.15792042 0.22248447 0.36802617 -1.3838054 -0.5517957 -0.14133328 0.017548926 0.02462658 -0.5381199 1.032191 -1.6650369 0.028218053 -0.14352222 0.31206045 -0.018434789 -1.3542182 0.16374366 0.016160445 0.12184974 0.13912855 0.13069382 0.02671922 0.19243683 0.32119638 0.02502904 0.6970228 -0.02844283 -0.24837619 -0.27442878 -0.011992394 -0.0667283 1.2147892 0.035824627 -1.5723692 -0.0022347618 0.0730123 -1.5404671 -0.24514903 0.24266061 -0.037564497 0.06282532 -0.023888068 -0.25330603 0.06949264 1.0467454 0.102043584
154	0.3237864 0.04017377 0.065546826 -0.0639182 -0.05057434 0.03627919 -0.20298617 0.09398907 -0.057875514 -0.13662964 16.437609 19.391869 0.51884174 -0.12043265 -0.06940891 16.348879 0.060796347 0.039802723 -15.268023 0.06418221 0.49536225 -0.24054387 0.31443492 0.14884779 -0.5146655 0.08495277 0.128799 0.11783468 10.442845 -0.24536206 0.08236258 -0.22179383 -0.058713175 -0.03888209 0.1411357 -0.1376859 10.478898 0.05745083 -1.1625077 -0.46295983 -0.023754328 0.1815169 0.061047208 0.39738718 0.28007132 0.14060399 0.16004594 -0.11565182 -0.15105137 -0.0037289113
54	-0.03230679 -0.29172578 0.1368845 -0.06186395 -0.055561792 0.20131496 0.13730162 -0.33115584 0.020694055 -0.08031766 9.1357975 10.714834 -0.15488796 0.4720198 -0.1262886 8.925383 -0.5286248 0.0034862831 -8.475923 -0.3194713 -0.039647292 0.14480838 -0.103630826 0.5299301 0.31674612 0.08895986 0.052979305 0.08626431 5.6342244 0.012415446 -0.4920523 -0.17244829 -0.044302348 -0.089231916 0.048575412 0.40264192 5.804794 -0.25246775 -0.8265407 -0.015365226 -0.29563117 -0.38918108 0.52423006 -0.08671055 0.023962803 -0.007832456 -0.17437348 -0.15688588 0.46688214 0.3347265
314	-0.1698021 -0.12148841 0.13575312 0.096287765 0.044039875 -0.18740068 0.16110039 -0.12006506 -0.106976986 -0.10557164 -0.041046806 -0.0035605356 -0.12945797 0.03837795 -0.11654609 -0.024929311 0.21660851 0.07157798 0.021980504 -0.097887754 0.08626388 0.018059999 0.23150533 -0.16551375 0.0010047872 0.046012864 -0.063643835 0.09900529 -0.020100186 0.086398326 0.27906933 0.17673132 -0.078107 -0.049965832 0.042659663 0.062087998 -0.023595843 -0.12458649 0.038248733 -0.08833362 -0.10250499 -0.08813874 -0.17678745 -0.044389144 0.17518564 -0.33996353 0.035530794 -0.005559626 0.04383488 -0.09948565
262	0.0709289 -2.5782804 -0.085647844 -0.06963663 -0.11583055 -0.011476908 -0.13533546 -1.752441 -1.0554532 -0.24608538 0.010576375 0.028432999 -0.071057975 1.580889 -2.7442129 0.027776772 0.011384159 0.5335607 -0.020954238 -1.9474394 0.10652447 -0.22665593 0.20958056 -0.10297407 -0.30159068 0.09493024 0.37306628 0.62334114 0.023768675 0.2530619 0.11068138 -0.2706874 -0.4671555 -0.056147393 -0.009790327 1.6314561 0.052097123 -2.4710603 -0.0031852252 -0.03003024 -2.5179443 0.22878203 0.396262 0.64528376 0.05314658 -0.08181524 0.57456243 0.13283846 1.7437955 0.11090663
332	0.2166887 -0.2164883 0.092156515 -3.2446768 -2.9623005 0.27748647 0.08710319 0.05402748 -0.13015942 -0.15965287 0.16128267 0.14861205 0.14169477 0.19740966 -0.23474608 0.24165483 -0.12950332 0.08873992 -0.14757037 -0.12622008 -0.4914842 0.02402234 -0.10898676 0.56845 -0.051763184 0.059602562 2.6729162 0.106229305 0.5885482 -0.21300197 -0.364297 -0.17905734 -0.1432789 -0.042411797 -2.7975566 0.12198551 0.10346787 -0.19785954 -0.20540239 0.120377384 -0.1465697 -0.40934443 0.3536073 -0.79955727 0.2541104 -0.09899201 -0.45173904 0.035388373 0.1757531 0.4835843
57	-0.19534262 0.059695855 0.25967258 -0.53530806 -0.58728063 -0.11352256 -0.47652334 0.08502801 -0.06437038 -0.0371707 -0.043857064 -0.079023376 -0.21786208 -0.16667956 0.008278357 -0.081301466 0.20986116 0.11411598 0.07792875 0.01580599 -0.757448 -0.33232832 -0.29436266 -0.3114244 0.32670736 0.044998515 0.60139453 0.106092624 -0.030861618 -0.22627498 0.2946952 -0.0015884638 -0.022686997 -0.0469626 -0.70867664 -0.041355394 -0.033410702 0.05201492 -0.23428108 0.5509921 0.014360711 0.53532904 -0.23428902 -0.16449097 -0.61758053 -0.032855146 0.25128832 0.025860243 -0.049071886 -0.12296956
605	0.071081154 -0.17432733 0.1962642 0.008669073 0.020529065 0.20663099 0.20442863 -0.34333163 -0.0601792 -0.09082844 -0.0406767 -0.007867517 -0.3203006 0.2228208 -0.17321111 -0.020580292 -0.017904386 0.051833503 0.008344311 -0.18091257 0.14017276 0.026245244 0.002902951 0.03178227 0.19709937 0.04511794 -0.016532954 0.10497086 -0.0028017815 0.37659007 0.0648239 -0.22784549 -0.051227503 -0.027844151 0.0496768 0.24419057 -0.01780198 -0.18533593 0.10111164 0.064558394 -0.22298995 -0.21285927 -0.01338923 -0.037161738 0.15081684 0.091855064 -0.31750602 -0.08831774 0.16234577 -0.073374234
